RETURN_ID,RETURN_DATE,SALE_DATE,PRODUCT_SKU,GEO_TERRITORY,CHANNEL,RETURN_REASON,REFUND_AMOUNT,RETURN_RATE
RET-2026-012331,2026-02-08,2026-01-21,AURA-CBL-002,South,Online,Wrong Item,8.14,0.07
RET-2026-012332,2026-02-06,2026-01-21,AURA-CBL-002,South,Online,Defective,8.28,0.07
RET-2026-012333,2026-02-07,2026-01-21,AURA-ACC-008,South,Online,Other,11.6,0.07
RET-2026-012334,2026-01-29,2026-01-21,AURA-SPK-005,South,Online,Other,56.23,0.07
RET-2026-012335,2026-02-14,2026-01-21,AURA-CBL-007,South,Online,Changed Mind,36.23,0.07
RET-2026-012336,2026-01-24,2026-01-21,AURA-CBL-007,South,Online,Wrong Item,36.79,0.07
RET-2026-012337,2026-02-01,2026-01-21,AURA-CBL-007,South,Online,Other,41.62,0.07
RET-2026-012338,2026-02-11,2026-01-21,AURA-SPK-006,South,Online,Other,101.01,0.07
RET-2026-012339,2026-01-26,2026-01-21,AURA-HP-001,South,Retail,Changed Mind,133.16,0.07
RET-2026-012340,2026-02-01,2026-01-21,AURA-SPK-001,South,Retail,Changed Mind,88.88,0.07
RET-2026-012341,2026-02-01,2026-01-21,AURA-SPK-001,South,Retail,Other,77.7,0.07
RET-2026-012342,2026-02-10,2026-01-21,AURA-HP-003,South,Retail,Other,182.66,0.07
RET-2026-012343,2026-02-12,2026-01-21,AURA-HP-003,South,Retail,Other,164.01,0.07
RET-2026-012344,2026-01-28,2026-01-21,AURA-HP-004,South,Retail,Other,36.69,0.07
RET-2026-012345,2026-02-07,2026-01-21,AURA-CBL-004,South,Retail,Other,8.29,0.07
RET-2026-012346,2026-02-05,2026-01-21,AURA-CBL-005,South,Retail,Changed Mind,10.7,0.07
RET-2026-012347,2026-02-14,2026-01-21,AURA-ACC-003,South,Retail,Changed Mind,31.4,0.07
RET-2026-012348,2026-02-08,2026-01-21,AURA-ACC-003,South,Retail,Wrong Item,30.63,0.07
RET-2026-012349,2026-01-25,2026-01-21,AURA-ACC-006,South,Retail,Other,5.56,0.07
RET-2026-012350,2026-01-28,2026-01-21,AURA-ACC-008,South,Retail,Wrong Item,11.97,0.07
RET-2026-012351,2026-01-25,2026-01-21,AURA-ACC-010,South,Retail,Wrong Item,54.24,0.07
RET-2026-012352,2026-01-27,2026-01-21,AURA-ACC-010,South,Retail,Wrong Item,51.28,0.07
RET-2026-012353,2026-02-12,2026-01-21,AURA-SPK-006,South,Retail,Other,106.58,0.07
RET-2026-012354,2026-02-08,2026-01-21,AURA-HP-001,South,Partner,Defective,153.81,0.07
RET-2026-012355,2026-02-06,2026-01-21,AURA-SPK-001,South,Partner,Other,80.1,0.07
RET-2026-012356,2026-02-10,2026-01-21,AURA-CBL-001,South,Partner,Wrong Item,11.33,0.07
RET-2026-012357,2026-01-27,2026-01-21,AURA-CBL-001,South,Partner,Changed Mind,11.26,0.07
RET-2026-012358,2026-01-31,2026-01-21,AURA-ACC-002,South,Partner,Changed Mind,20.32,0.07
RET-2026-012359,2026-01-29,2026-01-21,AURA-ACC-002,South,Partner,Other,18.51,0.07
RET-2026-012360,2026-02-03,2026-01-21,AURA-ACC-005,South,Partner,Other,8.29,0.07
RET-2026-012361,2026-02-09,2026-01-21,AURA-SPK-005,South,Partner,Wrong Item,53.55,0.07
RET-2026-012362,2026-02-13,2026-01-21,AURA-SPK-005,South,Partner,Wrong Item,47.78,0.07
RET-2026-012363,2026-01-26,2026-01-21,AURA-ACC-009,South,Partner,Changed Mind,42.36,0.07
RET-2026-012364,2026-02-07,2026-01-21,AURA-HP-001,East,Online,Defective,132.51,0.18
RET-2026-012365,2026-01-25,2026-01-21,AURA-HP-001,East,Online,Defective,137.84,0.18
RET-2026-012366,2026-02-13,2026-01-21,AURA-ACC-001,East,Online,Wrong Item,29.17,0.07
RET-2026-012367,2026-01-24,2026-01-21,AURA-SPK-002,East,Online,Other,47.18,0.07
RET-2026-012368,2026-01-28,2026-01-21,AURA-CBL-005,East,Online,Changed Mind,10.27,0.07
RET-2026-012369,2026-01-26,2026-01-21,AURA-CBL-005,East,Online,Other,11.41,0.07
RET-2026-012370,2026-02-07,2026-01-21,AURA-CBL-006,East,Online,Changed Mind,11.97,0.07
RET-2026-012371,2026-02-03,2026-01-21,AURA-ACC-006,East,Online,Other,6.37,0.07
RET-2026-012372,2026-01-27,2026-01-21,AURA-HP-006,East,Online,Other,196.56,0.07
RET-2026-012373,2026-02-02,2026-01-21,AURA-ACC-009,East,Online,Wrong Item,37.48,0.07
RET-2026-012374,2026-01-24,2026-01-21,AURA-HP-007,East,Online,Wrong Item,84.98,0.07
RET-2026-012375,2026-02-11,2026-01-21,AURA-SPK-001,East,Retail,Other,84.43,0.07
RET-2026-012376,2026-01-28,2026-01-21,AURA-SPK-001,East,Retail,Wrong Item,88.65,0.07
RET-2026-012377,2026-02-02,2026-01-21,AURA-ACC-001,East,Retail,Other,31.33,0.07
RET-2026-012378,2026-02-10,2026-01-21,AURA-HP-003,East,Retail,Changed Mind,162.28,0.07
RET-2026-012379,2026-02-10,2026-01-21,AURA-CBL-006,East,Retail,Changed Mind,12.59,0.07
RET-2026-012380,2026-01-24,2026-01-21,AURA-ACC-008,East,Retail,Other,11.99,0.07
RET-2026-012381,2026-02-06,2026-01-21,AURA-HP-007,East,Retail,Other,97.64,0.07
RET-2026-012382,2026-02-11,2026-01-21,AURA-CBL-005,East,Partner,Changed Mind,9.4,0.07
RET-2026-012383,2026-02-10,2026-01-21,AURA-CBL-006,East,Partner,Changed Mind,12.71,0.07
RET-2026-012384,2026-02-05,2026-01-21,AURA-CBL-006,East,Partner,Other,12.87,0.07
RET-2026-012385,2026-02-10,2026-01-21,AURA-CBL-006,East,Partner,Other,12.72,0.07
RET-2026-012386,2026-02-01,2026-01-21,AURA-ACC-002,East,Partner,Other,17.83,0.07
RET-2026-012387,2026-01-24,2026-01-21,AURA-ACC-003,East,Partner,Other,27.74,0.07
RET-2026-012388,2026-02-15,2026-01-21,AURA-ACC-008,East,Partner,Other,12.71,0.07
RET-2026-012389,2026-02-03,2026-01-21,AURA-HP-006,East,Partner,Changed Mind,211.3,0.07
RET-2026-012390,2026-02-13,2026-01-21,AURA-HP-007,East,Partner,Other,90.77,0.07
RET-2026-012391,2026-02-04,2026-01-21,AURA-HP-001,West,Online,Defective,137.83,0.18
RET-2026-012392,2026-02-09,2026-01-21,AURA-ACC-006,West,Online,Other,5.97,0.07
RET-2026-012393,2026-01-25,2026-01-21,AURA-ACC-007,West,Online,Changed Mind,16.53,0.07
RET-2026-012394,2026-01-30,2026-01-21,AURA-HP-003,West,Retail,Wrong Item,195.85,0.07
RET-2026-012395,2026-02-01,2026-01-21,AURA-CBL-004,West,Retail,Wrong Item,7.18,0.07
RET-2026-012396,2026-02-06,2026-01-21,AURA-CBL-004,West,Retail,Wrong Item,6.85,0.07
RET-2026-012397,2026-01-24,2026-01-21,AURA-CBL-004,West,Retail,Wrong Item,7.42,0.07
RET-2026-012398,2026-01-25,2026-01-21,AURA-ACC-002,West,Retail,Wrong Item,17.43,0.07
RET-2026-012399,2026-02-05,2026-01-21,AURA-ACC-009,West,Retail,Defective,43.95,0.07
RET-2026-012400,2026-01-26,2026-01-21,AURA-HP-001,West,Partner,Wrong Item,154.04,0.07
RET-2026-012401,2026-02-06,2026-01-21,AURA-HP-002,West,Partner,Defective,67.94,0.07
RET-2026-012402,2026-01-24,2026-01-21,AURA-HP-004,West,Partner,Other,40.85,0.07
RET-2026-012403,2026-02-11,2026-01-21,AURA-SPK-002,West,Partner,Changed Mind,43.87,0.07
RET-2026-012404,2026-02-09,2026-01-21,AURA-ACC-003,West,Partner,Changed Mind,25.65,0.07
RET-2026-012405,2026-02-15,2026-01-21,AURA-ACC-003,West,Partner,Wrong Item,25.22,0.07
RET-2026-012406,2026-02-03,2026-01-21,AURA-ACC-004,West,Partner,Other,24.26,0.07
RET-2026-012407,2026-01-31,2026-01-21,AURA-ACC-004,West,Partner,Wrong Item,22.47,0.07
RET-2026-012408,2026-01-31,2026-01-21,AURA-ACC-007,West,Partner,Wrong Item,15.76,0.07
RET-2026-012409,2026-01-30,2026-01-21,AURA-ACC-010,West,Partner,Other,51.03,0.07
RET-2026-012410,2026-02-13,2026-01-22,AURA-HP-001,North,Online,Defective,534.4,0.18
RET-2026-012411,2026-01-29,2026-01-22,AURA-HP-001,North,Online,Defective,515.41,0.18
RET-2026-012412,2026-02-10,2026-01-22,AURA-SPK-001,North,Online,Changed Mind,95.98,0.07
RET-2026-012413,2026-02-13,2026-01-22,AURA-HP-004,North,Online,Changed Mind,42.33,0.07
RET-2026-012414,2026-02-13,2026-01-22,AURA-HP-004,North,Online,Wrong Item,40.28,0.07
RET-2026-012415,2026-02-09,2026-01-22,AURA-HP-004,North,Online,Changed Mind,42.32,0.07
RET-2026-012416,2026-02-09,2026-01-22,AURA-CBL-004,North,Online,Wrong Item,8.28,0.07
RET-2026-012417,2026-01-29,2026-01-22,AURA-CBL-004,North,Online,Other,8.26,0.07
RET-2026-012418,2026-01-26,2026-01-22,AURA-ACC-003,North,Online,Wrong Item,31.65,0.07
RET-2026-012419,2026-02-10,2026-01-22,AURA-ACC-006,North,Online,Changed Mind,8.22,0.07
RET-2026-012420,2026-02-09,2026-01-22,AURA-ACC-009,North,Online,Wrong Item,52.6,0.07
RET-2026-012421,2026-02-10,2026-01-22,AURA-HP-002,North,Retail,Changed Mind,96.49,0.07
RET-2026-012422,2026-01-30,2026-01-22,AURA-ACC-001,North,Retail,Wrong Item,41.42,0.07
RET-2026-012423,2026-02-14,2026-01-22,AURA-HP-003,North,Retail,Other,240.67,0.07
RET-2026-012424,2026-01-26,2026-01-22,AURA-HP-003,North,Retail,Changed Mind,251.11,0.07
RET-2026-012425,2026-02-02,2026-01-22,AURA-SPK-002,North,Retail,Defective,57.58,0.07
RET-2026-012426,2026-02-15,2026-01-22,AURA-ACC-002,North,Retail,Wrong Item,22.38,0.07
RET-2026-012427,2026-02-08,2026-01-22,AURA-HP-005,North,Retail,Wrong Item,88.27,0.07
RET-2026-012428,2026-01-31,2026-01-22,AURA-ACC-009,North,Retail,Other,49.36,0.07
RET-2026-012429,2026-02-10,2026-01-22,AURA-SPK-006,North,Retail,Other,124.94,0.07
RET-2026-012430,2026-01-28,2026-01-22,AURA-SPK-006,North,Retail,Other,137.35,0.07
RET-2026-012431,2026-02-08,2026-01-22,AURA-SPK-001,North,Partner,Other,93.73,0.07
RET-2026-012432,2026-02-16,2026-01-22,AURA-SPK-001,North,Partner,Wrong Item,95.04,0.07
RET-2026-012433,2026-01-28,2026-01-22,AURA-SPK-001,North,Partner,Changed Mind,93.83,0.07
RET-2026-012434,2026-01-30,2026-01-22,AURA-SPK-001,North,Partner,Other,108.9,0.07
RET-2026-012435,2026-02-09,2026-01-22,AURA-HP-004,North,Partner,Defective,43.3,0.07
RET-2026-012436,2026-02-05,2026-01-22,AURA-CBL-006,North,Partner,Changed Mind,14.61,0.07
RET-2026-012437,2026-02-07,2026-01-22,AURA-HP-003,South,Online,Changed Mind,192.03,0.07
RET-2026-012438,2026-02-10,2026-01-22,AURA-HP-004,South,Online,Other,40.0,0.07
RET-2026-012439,2026-02-03,2026-01-22,AURA-HP-004,South,Online,Changed Mind,36.9,0.07
RET-2026-012440,2026-01-31,2026-01-22,AURA-SPK-002,South,Online,Other,47.16,0.07
RET-2026-012441,2026-02-13,2026-01-22,AURA-SPK-002,South,Online,Other,44.19,0.07
RET-2026-012442,2026-02-13,2026-01-22,AURA-SPK-002,South,Online,Wrong Item,47.67,0.07
RET-2026-012443,2026-02-03,2026-01-22,AURA-SPK-002,South,Online,Changed Mind,46.38,0.07
RET-2026-012444,2026-02-10,2026-01-22,AURA-ACC-010,South,Online,Changed Mind,47.25,0.07
RET-2026-012445,2026-01-26,2026-01-22,AURA-ACC-001,South,Retail,Other,34.62,0.07
RET-2026-012446,2026-02-04,2026-01-22,AURA-ACC-001,South,Retail,Other,32.87,0.07
RET-2026-012447,2026-02-05,2026-01-22,AURA-HP-003,South,Retail,Wrong Item,186.13,0.07
RET-2026-012448,2026-01-26,2026-01-22,AURA-SPK-002,South,Retail,Other,48.14,0.07
RET-2026-012449,2026-01-30,2026-01-22,AURA-SPK-002,South,Retail,Changed Mind,50.96,0.07
RET-2026-012450,2026-01-27,2026-01-22,AURA-SPK-003,South,Retail,Other,158.98,0.07
RET-2026-012451,2026-02-07,2026-01-22,AURA-CBL-005,South,Retail,Changed Mind,10.21,0.07
RET-2026-012452,2026-02-11,2026-01-22,AURA-HP-006,South,Retail,Changed Mind,232.79,0.07
RET-2026-012453,2026-01-28,2026-01-22,AURA-HP-007,South,Retail,Wrong Item,83.88,0.07
RET-2026-012454,2026-02-05,2026-01-22,AURA-HP-002,South,Partner,Other,72.98,0.07
RET-2026-012455,2026-02-02,2026-01-22,AURA-HP-003,South,Partner,Wrong Item,159.84,0.07
RET-2026-012456,2026-02-04,2026-01-22,AURA-CBL-003,South,Partner,Changed Mind,13.05,0.07
RET-2026-012457,2026-01-25,2026-01-22,AURA-CBL-005,South,Partner,Wrong Item,9.86,0.07
RET-2026-012458,2026-01-26,2026-01-22,AURA-CBL-005,South,Partner,Changed Mind,10.28,0.07
RET-2026-012459,2026-02-05,2026-01-22,AURA-ACC-007,South,Partner,Wrong Item,12.74,0.07
RET-2026-012460,2026-02-15,2026-01-22,AURA-CBL-007,South,Partner,Other,38.21,0.07
RET-2026-012461,2026-02-09,2026-01-22,AURA-HP-001,East,Online,Defective,132.25,0.18
RET-2026-012462,2026-01-26,2026-01-22,AURA-HP-001,East,Online,Other,139.59,0.18
RET-2026-012463,2026-01-30,2026-01-22,AURA-HP-004,East,Online,Other,40.91,0.07
RET-2026-012464,2026-02-09,2026-01-22,AURA-CBL-004,East,Online,Other,7.85,0.07
RET-2026-012465,2026-02-12,2026-01-22,AURA-CBL-006,East,Online,Defective,11.58,0.07
RET-2026-012466,2026-02-12,2026-01-22,AURA-ACC-002,East,Online,Wrong Item,15.95,0.07
RET-2026-012467,2026-02-09,2026-01-22,AURA-ACC-008,East,Online,Other,11.21,0.07
RET-2026-012468,2026-02-16,2026-01-22,AURA-SPK-005,East,Online,Other,53.82,0.07
RET-2026-012469,2026-02-13,2026-01-22,AURA-SPK-005,East,Online,Changed Mind,62.5,0.07
RET-2026-012470,2026-01-29,2026-01-22,AURA-SPK-006,East,Online,Wrong Item,102.7,0.07
RET-2026-012471,2026-01-26,2026-01-22,AURA-ACC-002,East,Retail,Other,16.85,0.07
RET-2026-012472,2026-01-26,2026-01-22,AURA-ACC-005,East,Retail,Other,7.76,0.07
RET-2026-012473,2026-02-09,2026-01-22,AURA-ACC-006,East,Retail,Other,6.52,0.07
RET-2026-012474,2026-01-25,2026-01-22,AURA-ACC-008,East,Retail,Wrong Item,13.09,0.07
RET-2026-012475,2026-02-07,2026-01-22,AURA-CBL-007,East,Retail,Changed Mind,36.51,0.07
RET-2026-012476,2026-02-06,2026-01-22,AURA-CBL-007,East,Retail,Wrong Item,35.36,0.07
RET-2026-012477,2026-02-06,2026-01-22,AURA-HP-001,East,Partner,Wrong Item,136.71,0.07
RET-2026-012478,2026-02-06,2026-01-22,AURA-CBL-006,East,Partner,Other,13.95,0.07
RET-2026-012479,2026-02-02,2026-01-22,AURA-ACC-002,East,Partner,Changed Mind,17.75,0.07
RET-2026-012480,2026-02-10,2026-01-22,AURA-ACC-008,East,Partner,Other,11.03,0.07
RET-2026-012481,2026-01-30,2026-01-22,AURA-HP-005,East,Partner,Wrong Item,68.75,0.07
RET-2026-012482,2026-02-11,2026-01-22,AURA-ACC-009,East,Partner,Wrong Item,38.89,0.07
RET-2026-012483,2026-02-16,2026-01-22,AURA-HP-001,West,Online,Defective,149.06,0.18
RET-2026-012484,2026-02-15,2026-01-22,AURA-HP-001,West,Online,Defective,151.1,0.18
RET-2026-012485,2026-02-05,2026-01-22,AURA-HP-004,West,Online,Changed Mind,36.39,0.07
RET-2026-012486,2026-02-11,2026-01-22,AURA-SPK-003,West,Online,Wrong Item,156.27,0.07
RET-2026-012487,2026-01-27,2026-01-22,AURA-CBL-006,West,Online,Changed Mind,14.2,0.07
RET-2026-012488,2026-01-30,2026-01-22,AURA-CBL-006,West,Online,Defective,14.6,0.07
RET-2026-012489,2026-01-27,2026-01-22,AURA-ACC-005,West,Online,Other,9.51,0.07
RET-2026-012490,2026-02-01,2026-01-22,AURA-ACC-007,West,Online,Defective,13.39,0.07
RET-2026-012491,2026-01-31,2026-01-22,AURA-HP-002,West,Retail,Defective,73.07,0.07
RET-2026-012492,2026-02-10,2026-01-22,AURA-HP-002,West,Retail,Wrong Item,76.94,0.07
RET-2026-012493,2026-02-09,2026-01-22,AURA-SPK-001,West,Retail,Wrong Item,79.73,0.07
RET-2026-012494,2026-02-07,2026-01-22,AURA-SPK-004,West,Retail,Changed Mind,124.36,0.07
RET-2026-012495,2026-02-16,2026-01-22,AURA-CBL-002,West,Retail,Other,10.23,0.07
RET-2026-012496,2026-01-31,2026-01-22,AURA-CBL-002,West,Retail,Other,9.45,0.07
RET-2026-012497,2026-01-29,2026-01-22,AURA-CBL-003,West,Retail,Changed Mind,15.05,0.07
RET-2026-012498,2026-01-28,2026-01-22,AURA-ACC-002,West,Retail,Defective,16.57,0.07
RET-2026-012499,2026-02-01,2026-01-22,AURA-HP-007,West,Retail,Changed Mind,85.53,0.07
RET-2026-012500,2026-02-09,2026-01-22,AURA-ACC-001,West,Partner,Wrong Item,32.41,0.07
RET-2026-012501,2026-02-09,2026-01-22,AURA-SPK-002,West,Partner,Other,45.87,0.07
RET-2026-012502,2026-02-12,2026-01-22,AURA-SPK-004,West,Partner,Other,108.36,0.07
RET-2026-012503,2026-02-03,2026-01-22,AURA-SPK-004,West,Partner,Wrong Item,114.83,0.07
RET-2026-012504,2026-02-12,2026-01-22,AURA-CBL-002,West,Partner,Wrong Item,9.42,0.07
RET-2026-012505,2026-01-28,2026-01-22,AURA-CBL-005,West,Partner,Changed Mind,10.88,0.07
RET-2026-012506,2026-01-29,2026-01-22,AURA-ACC-009,West,Partner,Changed Mind,39.51,0.07
RET-2026-012507,2026-02-11,2026-01-22,AURA-SPK-006,West,Partner,Other,103.15,0.07
RET-2026-012508,2026-02-10,2026-01-23,AURA-HP-001,North,Online,Wrong Item,532.71,0.18
RET-2026-012509,2026-01-26,2026-01-23,AURA-SPK-004,North,Online,Defective,138.11,0.07
RET-2026-012510,2026-01-28,2026-01-23,AURA-SPK-004,North,Online,Changed Mind,140.01,0.07
RET-2026-012511,2026-01-31,2026-01-23,AURA-SPK-004,North,Online,Wrong Item,128.3,0.07
RET-2026-012512,2026-02-10,2026-01-23,AURA-CBL-003,North,Online,Other,16.47,0.07
RET-2026-012513,2026-02-07,2026-01-23,AURA-CBL-003,North,Online,Other,15.25,0.07
RET-2026-012514,2026-02-01,2026-01-23,AURA-ACC-003,North,Online,Other,34.02,0.07
RET-2026-012515,2026-01-27,2026-01-23,AURA-ACC-004,North,Online,Defective,25.94,0.07
RET-2026-012516,2026-02-02,2026-01-23,AURA-ACC-005,North,Online,Other,10.36,0.07
RET-2026-012517,2026-02-08,2026-01-23,AURA-ACC-006,North,Online,Wrong Item,7.5,0.07
RET-2026-012518,2026-02-03,2026-01-23,AURA-ACC-008,North,Online,Other,13.08,0.07
RET-2026-012519,2026-01-30,2026-01-23,AURA-SPK-005,North,Online,Wrong Item,72.69,0.07
RET-2026-012520,2026-02-16,2026-01-23,AURA-ACC-009,North,Online,Wrong Item,44.27,0.07
RET-2026-012521,2026-01-26,2026-01-23,AURA-ACC-010,North,Online,Wrong Item,59.37,0.07
RET-2026-012522,2026-02-15,2026-01-23,AURA-HP-001,North,Retail,Defective,536.15,0.07
RET-2026-012523,2026-02-15,2026-01-23,AURA-SPK-001,North,Retail,Other,102.0,0.07
RET-2026-012524,2026-02-14,2026-01-23,AURA-SPK-001,North,Retail,Changed Mind,92.55,0.07
RET-2026-012525,2026-01-31,2026-01-23,AURA-ACC-001,North,Retail,Wrong Item,40.11,0.07
RET-2026-012526,2026-02-02,2026-01-23,AURA-SPK-002,North,Retail,Defective,50.48,0.07
RET-2026-012527,2026-02-01,2026-01-23,AURA-SPK-003,North,Retail,Changed Mind,171.79,0.07
RET-2026-012528,2026-02-02,2026-01-23,AURA-SPK-003,North,Retail,Other,175.31,0.07
RET-2026-012529,2026-01-31,2026-01-23,AURA-SPK-004,North,Retail,Wrong Item,156.11,0.07
RET-2026-012530,2026-01-28,2026-01-23,AURA-ACC-004,North,Retail,Other,28.81,0.07
RET-2026-012531,2026-02-06,2026-01-23,AURA-ACC-004,North,Retail,Changed Mind,26.38,0.07
RET-2026-012532,2026-02-14,2026-01-23,AURA-ACC-008,North,Retail,Other,15.02,0.07
RET-2026-012533,2026-02-13,2026-01-23,AURA-HP-005,North,Retail,Other,81.4,0.07
RET-2026-012534,2026-01-30,2026-01-23,AURA-SPK-002,North,Partner,Wrong Item,59.41,0.07
RET-2026-012535,2026-02-04,2026-01-23,AURA-SPK-004,North,Partner,Wrong Item,155.61,0.07
RET-2026-012536,2026-02-15,2026-01-23,AURA-CBL-003,North,Partner,Wrong Item,16.96,0.07
RET-2026-012537,2026-01-27,2026-01-23,AURA-CBL-003,North,Partner,Defective,19.14,0.07
RET-2026-012538,2026-01-26,2026-01-23,AURA-ACC-004,North,Partner,Changed Mind,29.03,0.07
RET-2026-012539,2026-02-03,2026-01-23,AURA-HP-007,North,Partner,Other,104.72,0.07
RET-2026-012540,2026-02-11,2026-01-23,AURA-SPK-006,North,Partner,Defective,134.83,0.07
RET-2026-012541,2026-02-15,2026-01-23,AURA-HP-001,South,Online,Other,133.92,0.18
RET-2026-012542,2026-01-27,2026-01-23,AURA-HP-002,South,Online,Wrong Item,82.99,0.07
RET-2026-012543,2026-02-11,2026-01-23,AURA-ACC-001,South,Online,Changed Mind,35.04,0.07
RET-2026-012544,2026-02-17,2026-01-23,AURA-SPK-004,South,Online,Defective,122.89,0.07
RET-2026-012545,2026-02-09,2026-01-23,AURA-CBL-002,South,Online,Changed Mind,9.91,0.07
RET-2026-012546,2026-02-02,2026-01-23,AURA-CBL-002,South,Online,Wrong Item,10.03,0.07
RET-2026-012547,2026-02-09,2026-01-23,AURA-CBL-004,South,Online,Other,6.77,0.07
RET-2026-012548,2026-01-26,2026-01-23,AURA-CBL-005,South,Online,Wrong Item,11.59,0.07
RET-2026-012549,2026-02-03,2026-01-23,AURA-CBL-005,South,Online,Wrong Item,10.09,0.07
RET-2026-012550,2026-02-13,2026-01-23,AURA-CBL-007,South,Online,Other,34.33,0.07
RET-2026-012551,2026-02-17,2026-01-23,AURA-SPK-006,South,Online,Other,112.35,0.07
RET-2026-012552,2026-01-26,2026-01-23,AURA-SPK-001,South,Retail,Other,86.89,0.07
RET-2026-012553,2026-02-07,2026-01-23,AURA-HP-003,South,Retail,Other,179.05,0.07
RET-2026-012554,2026-02-02,2026-01-23,AURA-HP-003,South,Retail,Wrong Item,182.87,0.07
RET-2026-012555,2026-01-31,2026-01-23,AURA-HP-004,South,Retail,Changed Mind,36.24,0.07
RET-2026-012556,2026-02-16,2026-01-23,AURA-SPK-002,South,Retail,Wrong Item,41.11,0.07
RET-2026-012557,2026-02-07,2026-01-23,AURA-SPK-003,South,Retail,Changed Mind,161.15,0.07
RET-2026-012558,2026-01-27,2026-01-23,AURA-SPK-003,South,Retail,Changed Mind,168.79,0.07
RET-2026-012559,2026-01-27,2026-01-23,AURA-CBL-003,South,Retail,Wrong Item,13.86,0.07
RET-2026-012560,2026-02-04,2026-01-23,AURA-CBL-006,South,Retail,Wrong Item,13.33,0.07
RET-2026-012561,2026-02-08,2026-01-23,AURA-ACC-010,South,Retail,Changed Mind,56.83,0.07
RET-2026-012562,2026-02-03,2026-01-23,AURA-HP-001,South,Partner,Changed Mind,148.87,0.07
RET-2026-012563,2026-02-05,2026-01-23,AURA-SPK-001,South,Partner,Changed Mind,80.17,0.07
RET-2026-012564,2026-02-03,2026-01-23,AURA-SPK-002,South,Partner,Defective,49.84,0.07
RET-2026-012565,2026-02-05,2026-01-23,AURA-SPK-002,South,Partner,Other,48.0,0.07
RET-2026-012566,2026-02-14,2026-01-23,AURA-ACC-003,South,Partner,Wrong Item,23.48,0.07
RET-2026-012567,2026-02-05,2026-01-23,AURA-ACC-003,South,Partner,Changed Mind,25.45,0.07
RET-2026-012568,2026-01-31,2026-01-23,AURA-ACC-004,South,Partner,Changed Mind,25.8,0.07
RET-2026-012569,2026-02-02,2026-01-23,AURA-ACC-006,South,Partner,Other,6.04,0.07
RET-2026-012570,2026-02-05,2026-01-23,AURA-HP-005,South,Partner,Defective,57.31,0.07
RET-2026-012571,2026-02-07,2026-01-23,AURA-HP-001,East,Online,Defective,124.98,0.18
RET-2026-012572,2026-02-04,2026-01-23,AURA-HP-001,East,Online,Defective,131.74,0.18
RET-2026-012573,2026-01-28,2026-01-23,AURA-ACC-001,East,Online,Other,34.88,0.07
RET-2026-012574,2026-02-08,2026-01-23,AURA-HP-003,East,Online,Changed Mind,170.73,0.07
RET-2026-012575,2026-02-12,2026-01-23,AURA-SPK-002,East,Online,Wrong Item,41.27,0.07
RET-2026-012576,2026-01-26,2026-01-23,AURA-SPK-003,East,Online,Other,165.86,0.07
RET-2026-012577,2026-02-01,2026-01-23,AURA-CBL-006,East,Online,Defective,12.46,0.07
RET-2026-012578,2026-02-05,2026-01-23,AURA-CBL-006,East,Online,Defective,12.56,0.07
RET-2026-012579,2026-02-05,2026-01-23,AURA-SPK-001,East,Retail,Defective,71.95,0.07
RET-2026-012580,2026-02-07,2026-01-23,AURA-CBL-001,East,Retail,Wrong Item,12.25,0.07
RET-2026-012581,2026-02-05,2026-01-23,AURA-SPK-002,East,Retail,Defective,41.95,0.07
RET-2026-012582,2026-01-27,2026-01-23,AURA-CBL-002,East,Retail,Other,10.35,0.07
RET-2026-012583,2026-02-03,2026-01-23,AURA-CBL-002,East,Retail,Wrong Item,9.72,0.07
RET-2026-012584,2026-02-05,2026-01-23,AURA-CBL-002,East,Retail,Changed Mind,10.19,0.07
RET-2026-012585,2026-01-31,2026-01-23,AURA-ACC-008,East,Retail,Other,11.29,0.07
RET-2026-012586,2026-02-04,2026-01-23,AURA-HP-006,East,Retail,Changed Mind,235.1,0.07
RET-2026-012587,2026-02-08,2026-01-23,AURA-CBL-007,East,Retail,Other,33.28,0.07
RET-2026-012588,2026-02-05,2026-01-23,AURA-ACC-010,East,Retail,Other,47.71,0.07
RET-2026-012589,2026-01-30,2026-01-23,AURA-ACC-010,East,Retail,Wrong Item,53.89,0.07
RET-2026-012590,2026-01-26,2026-01-23,AURA-CBL-001,East,Partner,Other,10.79,0.07
RET-2026-012591,2026-02-03,2026-01-23,AURA-HP-004,East,Partner,Changed Mind,37.06,0.07
RET-2026-012592,2026-02-09,2026-01-23,AURA-CBL-002,East,Partner,Other,10.04,0.07
RET-2026-012593,2026-02-09,2026-01-23,AURA-CBL-004,East,Partner,Other,6.53,0.07
RET-2026-012594,2026-02-09,2026-01-23,AURA-CBL-004,East,Partner,Wrong Item,7.09,0.07
RET-2026-012595,2026-02-12,2026-01-23,AURA-CBL-005,East,Partner,Changed Mind,11.32,0.07
RET-2026-012596,2026-02-13,2026-01-23,AURA-CBL-006,East,Partner,Wrong Item,11.98,0.07
RET-2026-012597,2026-01-30,2026-01-23,AURA-HP-005,East,Partner,Other,63.02,0.07
RET-2026-012598,2026-02-11,2026-01-23,AURA-ACC-009,East,Partner,Other,38.38,0.07
RET-2026-012599,2026-01-29,2026-01-23,AURA-ACC-009,East,Partner,Other,39.75,0.07
